"","GeoUID","Type","Region Name","Area (sq km)","Population","Dwellings","Households","CMA_UID","PR_UID","CSD_UID","CD_UID","v_CA1996_7: 0-4","v_CA1996_8: 5-9","v_CA1996_9: 10-14","v_CA1996_31: 0-4","v_CA1996_32: 5-9","v_CA1996_33: 10-14","v_CA1996_783: Total - Total population by visible minority population","v_CA1996_784: Total visible minority population","v_CA1996_1347: Total population 15 years and over by highest level of schooling","v_CA1996_1356: University","v_CA1996_1385: Total by mobility status 1 year ago","v_CA1996_1386: Non-movers","v_CA1996_1387: Movers","v_CA1996_1388: Non-migrants","v_CA1996_1389: Migrants","v_CA1996_1390: Internal migrants","v_CA1996_1391: Intraprovincial migrants","v_CA1996_1392: Interprovincial migrants","v_CA1996_1393: External migrants","v_CA1996_1403: All persons with employment income by work activity","v_CA1996_1454: Median income $","v_CA1996_1614: Household income of all private households","v_CA1996_1615: Under $10,000","v_CA1996_1616: $  10,000 - $19,999","v_CA1996_1617: $  20,000 - $29,999","v_CA1996_1618: $  30,000 - $39,999","v_CA1996_1619: $  40,000 - $49,999","v_CA1996_1620: $  50,000 - $59,999","v_CA1996_1621: $  60,000 - $69,999","v_CA1996_1622: $  70,000 - $79,999","v_CA1996_1623: $  80,000 - $89,999","v_CA1996_1624: $  90,000 - $99,999","v_CA1996_1625: $100,000 and over","v_CA1996_1626: Average household income $","v_CA1996_1627: Median household income $","v_CA1996_1628: Standard error of average household income $","v_CA1996_1701: Average gross rent $","v_CA1996_1702: Gross rent spending  30% or more of household income on shelter costs","v_CA1996_1704: Average owner's major payments $","v_CA1996_1705: Owner's major payments spending 30% or more of household income on shelter costs","v_CA1996_1678: Total number of occupied private dwellings","v_CA1996_1681: Average value of dwelling $","v_CA1996_1682: Owned","v_CA1996_1683: Rented","v_CA1996_1688: Period of construction, before 1946","v_CA1996_1689: Period of construction, 1946-1960"
"1","9330044.00","CT","Vancouver",2.76513523782492,4921,2124,2100,"59933","","5915022","5915",105,135,150,90,105,140,4925,810,4200,2600,4865,4025,835,480,350,195,95,100,155,2740,29599,2105,140,315,170,180,180,150,145,105,45,80,600,88509,54671,4836,850,360,966,120,2105,762056,1130,970,595,345
"2","9330045.01","CT","Vancouver",0.65647806648016,4191,2121,2100,"59933","","5915022","5915",70,75,45,60,55,55,4145,300,3790,2435,4110,2930,1180,760,420,315,125,185,105,3160,27999,2100,100,210,265,245,250,180,155,145,80,70,390,66111,48090,3053,894,480,1001,225,2100,537890,845,1255,1155,395
"3","9330045.02","CT","Vancouver",0.734686184295535,5081,2434,2415,"59933","","5915022","5915",110,85,65,115,70,85,5060,540,4525,2790,4995,3440,1555,1060,495,355,190,165,140,3665,25381,2415,145,270,255,360,280,200,230,145,125,80,320,56344,45191,1860,877,575,1112,200,2415,387031,890,1520,1040,420
"4","9330046.00","CT","Vancouver",0.489868967851639,4793,2922,2890,"59933","","5915022","5915",60,55,40,65,40,45,4780,580,4475,2600,4725,3275,1450,965,490,360,155,200,125,3720,23971,2890,300,410,445,450,335,245,235,155,85,55,175,43011,34916,1270,734,825,922,215,2890,272234,705,2190,590,455
"5","9330047.00","CT","Vancouver",0.673385098087434,7631,5035,4980,"59933","","5915022","5915",80,40,45,75,45,40,7535,705,7215,4430,7505,5120,2385,1520,865,770,330,445,95,5945,29568,4980,390,660,685,795,620,480,295,280,150,170,450,50378,39739,1409,779,1305,774,205,4980,262867,1380,3605,545,1035
"6","9330048.00","CT","Vancouver",1.16048400074091,5873,3698,3645,"59933","","5915022","5915",60,45,35,65,30,65,5870,780,5580,3145,5825,4100,1725,1160,565,470,175,290,90,4495,27317,3645,320,555,445,575,415,290,295,205,95,100,340,51955,38153,2136,796,975,984,365,3645,312797,1280,2360,525,530
"7","9330004.00","CT","Vancouver",2.79322468512419,8774,2639,2630,"59933","","5915022","5915",310,250,270,245,235,235,8510,6245,6960,1810,8450,6990,1455,875,585,275,190,85,305,4315,15304,2630,245,345,385,310,280,280,195,135,155,80,215,48206,40421,1558,740,405,840,425,2630,368285,1570,1065,315,885
"8","9330005.00","CT","Vancouver",1.34088259611702,6553,4059,4015,"59933","","5915022","5915",135,60,70,120,80,80,6550,1760,6010,2450,6510,4100,2410,1285,1120,680,425,255,445,4655,19504,4015,500,775,715,840,450,320,160,125,30,40,60,32576,30162,738,635,1585,837,80,4020,175509,265,3755,160,855
"9","9330006.00","CT","Vancouver",2.03079993522823,9328,3085,3070,"59933","","5915022","5915",180,225,320,165,235,310,8970,5825,7545,2865,8885,7020,1865,1015,845,285,180,110,560,4200,16666,3075,355,465,440,400,295,265,195,125,120,75,320,48785,36616,1746,870,585,807,470,3070,537315,1725,1345,405,810
"10","9330007.00","CT","Vancouver",4.15220007270384,8559,2866,2845,"59933","","5915022","5915",190,240,330,145,280,300,8500,3665,7010,3460,8450,7285,1165,685,485,190,85,110,290,4375,24136,2850,180,325,220,270,200,225,160,175,110,110,855,84816,59408,3396,1002,280,1036,435,2845,758160,2005,840,935,520
"11","9330015.01","CT","Vancouver",0.948386159633018,4493,1334,1335,"59933","","5915022","5915",105,110,145,100,125,170,4490,3045,3745,820,4450,3710,745,345,395,160,115,45,230,2130,17824,1335,150,105,140,205,135,135,115,75,75,45,135,52313,45212,2312,881,170,684,200,1335,406602,980,345,140,495
"12","9330015.02","CT","Vancouver",1.36011523036158,5143,1803,1800,"59933","","5915022","5915",115,155,185,80,145,160,5130,3140,4300,1125,5090,4510,580,350,225,150,145,0,80,2165,14370,1800,195,425,220,195,210,125,125,100,60,35,110,41460,33232,1754,656,355,610,195,1795,423680,1085,710,130,600
"13","9330016.01","CT","Vancouver",0.681188257184386,4258,1371,1365,"59933","","5915022","5915",115,165,150,125,135,155,4255,2735,3400,770,4220,3520,705,530,170,50,40,10,125,1940,14250,1365,165,240,215,150,150,135,115,65,25,50,65,40400,33179,1692,683,330,809,195,1365,401589,640,725,140,225
"14","9330016.02","CT","Vancouver",1.60439734437895,11977,4048,4025,"59933","","5915022","5915",485,365,355,465,325,285,11965,8240,9660,2150,11770,9330,2440,1540,900,535,360,170,370,6240,14980,4025,530,680,530,505,510,350,295,180,85,130,220,40919,35030,1030,702,910,903,740,4025,268460,2155,1870,335,685
"15","9330017.01","CT","Vancouver",1.17527485966307,5747,1661,1660,"59933","","5915022","5915",175,190,160,145,170,175,5745,3985,4750,1020,5655,4715,940,695,240,175,130,50,65,2960,14982,1660,140,235,240,200,195,135,95,95,95,25,195,50689,40271,2513,818,210,657,215,1660,369386,1175,485,250,470
"16","9330017.02","CT","Vancouver",0.875108546399962,5495,1649,1645,"59933","","5915022","5915",210,185,170,150,145,130,5445,3825,4455,915,5345,4505,840,610,230,110,55,55,120,2815,15142,1645,145,210,200,235,165,215,115,130,45,60,125,47310,42767,1700,705,275,804,325,1645,304944,1110,530,300,365
"17","9330018.01","CT","Vancouver",0.913684951729849,5857,1714,1710,"59933","","5915022","5915",200,170,190,160,185,165,5835,4210,4760,840,5720,4695,1025,735,290,190,75,110,100,3090,16872,1710,85,280,235,230,150,145,155,110,80,35,190,50781,40612,1862,807,315,731,255,1715,364197,1110,600,310,390
"18","9330018.02","CT","Vancouver",1.00599354287164,6269,1932,1925,"59933","","5915022","5915",220,200,190,220,200,190,6260,4440,5020,1180,6165,5150,1020,730,280,130,45,85,155,3295,16027,1920,185,235,215,290,190,185,155,135,125,75,120,48467,42075,1856,738,300,838,370,1925,319987,1300,620,530,540
"19","9330019.00","CT","Vancouver",1.88777278026092,5175,1916,1905,"59933","","5915022","5915",120,140,150,125,125,135,5060,2870,4280,1490,5035,4145,890,620,270,145,40,105,125,2375,17428,1900,145,380,210,230,180,190,120,120,85,65,175,53482,39730,3984,686,390,744,175,1900,363515,1060,845,420,640
"20","9330020.00","CT","Vancouver",1.40366420058084,2544,775,770,"59933","","5915022","5915",40,45,60,35,35,55,2255,1165,1995,920,2235,1900,335,160,170,70,50,15,105,1055,21113,770,35,45,90,70,40,85,60,35,35,20,245,93052,60842,6949,1161,45,1008,135,770,671366,640,130,115,235
"21","9330021.00","CT","Vancouver",2.25461689557767,4222,1249,1240,"59933","","5915022","5915",90,135,220,80,130,170,4210,1505,3410,1980,4180,3490,690,430,255,160,115,45,95,2150,29401,1240,65,80,80,90,25,70,50,60,50,65,610,151942,94434,11540,1006,70,1359,180,1245,1088754,1010,235,935,105
"22","9330022.00","CT","Vancouver",0.323196728013366,2694,1620,1610,"59933","","5915022","5915",30,30,45,30,30,35,2695,655,2495,1175,2665,2170,495,285,210,155,40,115,50,1250,25902,1610,75,260,290,255,200,175,65,60,35,65,115,48577,36337,2803,917,520,722,105,1610,461284,495,1115,165,340
"23","9330023.00","CT","Vancouver",1.203010977507,4435,1306,1295,"59933","","5915022","5915",80,155,215,90,145,185,4240,1410,3365,1955,4195,3620,580,330,245,100,55,45,150,2350,27374,1300,35,70,110,100,100,80,95,110,65,75,450,88567,77021,3950,1405,130,1036,180,1295,673904,1005,290,795,155
"24","9330024.00","CT","Vancouver",1.72228506987834,6051,1901,1895,"59933","","5915022","5915",150,220,260,145,225,240,6050,1685,4815,2830,5990,5140,850,385,465,210,70,145,250,3150,25538,1895,95,90,130,160,145,120,145,130,100,95,675,99456,72617,6751,1306,165,1016,215,1895,627945,1500,400,1060,305
"25","9330025.00","CT","Vancouver",1.9921109984957,7219,2525,2520,"59933","","5915022","5915",190,210,255,170,195,235,7135,2005,5875,3385,7060,5735,1320,690,630,385,210,175,250,4050,24508,2520,110,240,200,220,210,205,145,190,220,135,635,73339,64514,2138,1165,280,1020,375,2515,548298,1855,660,1350,315
"26","9330026.00","CT","Vancouver",1.26533966894341,4843,1694,1690,"59933","","5915022","5915",95,160,195,95,130,180,4845,1615,3995,2015,4830,4040,790,440,345,165,70,95,180,2545,23214,1690,65,250,175,170,105,130,105,105,150,65,375,70320,55584,3234,1051,210,970,250,1690,665440,1200,485,595,410
"27","9330027.00","CT","Vancouver",2.35174849887443,6841,2417,2400,"59933","","5915022","5915",100,175,200,110,130,205,6575,3040,5655,2855,6545,5305,1240,705,540,220,130,90,315,2935,24338,2400,145,200,205,285,210,125,245,170,125,95,605,75952,60875,3118,1210,285,966,320,2400,669756,1670,725,455,555
"28","9330028.00","CT","Vancouver",1.47896587749195,3224,1118,1100,"59933","","5915022","5915",55,75,120,40,70,130,3155,1510,2665,1555,3130,2675,455,260,195,95,45,45,95,1750,25056,1105,70,70,90,115,115,115,45,85,60,20,325,122597,56991,17719,876,150,945,115,1100,934486,685,410,530,235
"29","9330029.00","CT","Vancouver",1.51249278593791,5691,2185,2170,"59933","","5915022","5915",150,145,135,135,120,115,5405,1910,4605,2380,5350,4060,1285,740,545,245,95,150,300,3360,21889,2170,165,270,270,245,205,195,175,145,110,70,330,57890,45328,2173,888,480,963,235,2170,454488,1050,1120,835,445
"30","9330030.00","CT","Vancouver",1.48711023584938,6606,2205,2195,"59933","","5915022","5915",235,195,180,215,185,175,6590,4040,5415,1900,6515,5505,1005,565,440,270,135,135,170,3625,17005,2200,235,290,185,285,195,185,170,185,110,100,250,51647,44717,1664,751,430,897,315,2195,413971,1375,815,760,455
"31","9330031.01","CT","Vancouver",0.914896594100952,5460,2317,2310,"59933","","5915022","5915",155,120,125,140,120,125,5455,1750,4675,2130,5380,4085,1295,790,505,385,210,175,120,3330,20238,2310,140,405,280,350,245,170,140,115,145,55,260,52674,39538,2020,771,575,944,240,2305,399415,1015,1295,1110,610
"32","9330031.02","CT","Vancouver",0.695096645465791,4468,1503,1500,"59933","","5915022","5915",140,115,115,135,110,105,4465,2795,3750,1090,4415,3515,905,710,190,100,70,30,95,2530,15527,1500,160,250,120,165,200,205,85,100,60,20,135,47569,43269,2053,687,335,807,180,1500,322419,805,695,500,215
"33","9330032.00","CT","Vancouver",1.23855198351092,6987,2308,2300,"59933","","5915022","5915",240,230,225,210,205,200,6975,4240,5645,1370,6900,5645,1255,785,475,230,130,105,240,3840,15262,2300,250,320,325,330,240,225,130,130,105,80,160,44440,38153,1376,713,535,866,345,2300,313267,1210,1090,1025,395
"34","9330033.00","CT","Vancouver",1.14361216144161,7166,2306,2300,"59933","","5915022","5915",270,245,205,215,210,200,7160,5105,5825,1435,7045,5950,1095,850,245,125,40,90,120,3570,14578,2300,255,360,310,350,220,270,120,115,75,45,180,43454,36418,1422,665,460,791,390,2300,331037,1370,930,605,540
"35","9330034.01","CT","Vancouver",0.681307542574182,4526,1407,1400,"59933","","5915022","5915",145,130,115,140,110,115,4500,2820,3765,620,4445,3830,615,425,190,135,90,45,50,2445,13045,1400,115,270,230,145,155,140,100,70,45,45,75,43630,34832,1883,733,335,824,235,1400,356466,795,605,350,335
"36","9330034.02","CT","Vancouver",1.32967971411249,6297,1945,1940,"59933","","5915022","5915",200,200,170,215,180,195,6185,3690,5035,1040,6095,5270,820,550,270,200,160,35,75,3280,15311,1940,180,325,295,180,255,200,140,130,75,40,120,47054,39017,3056,740,445,774,210,1940,335999,1000,940,560,445
"37","9330035.01","CT","Vancouver",0.686986631542658,3959,1300,1295,"59933","","5915022","5915",110,95,120,100,105,90,3960,2335,3340,635,3890,3335,555,330,225,105,60,50,120,2120,15695,1300,80,190,210,160,140,115,145,55,50,45,95,48080,40218,2105,705,240,745,195,1300,342984,810,485,170,325
"38","9330035.02","CT","Vancouver",1.55961323558449,6458,2253,2250,"59933","","5915022","5915",195,190,205,210,200,170,6405,3820,5270,1220,6320,5345,975,645,325,120,95,25,210,3355,16264,2245,240,390,290,300,260,175,165,110,80,85,160,44643,37151,1601,640,500,699,245,2245,337166,1205,1045,285,415
"39","9330036.01","CT","Vancouver",1.37242190605335,5551,1714,1715,"59933","","5915022","5915",150,155,175,150,190,145,5465,3660,4505,955,5375,4625,755,490,265,130,120,10,135,2615,15269,1710,130,285,260,205,210,200,105,120,85,30,85,44649,38634,1627,672,270,704,285,1710,367330,1170,540,305,380
"40","9330036.02","CT","Vancouver",1.42575864608747,5302,1671,1670,"59933","","5915022","5915",160,165,165,165,140,170,5290,3030,4315,950,5230,4390,840,655,185,110,75,35,75,2740,18570,1665,125,190,215,175,190,155,155,165,105,80,115,50524,46005,1576,833,215,715,240,1670,368415,1190,480,235,610
"41","9330037.00","CT","Vancouver",1.13123720805141,8770,3393,3375,"59933","","5915022","5915",355,240,185,330,235,195,8750,4660,7205,1955,8650,6555,2095,1460,630,480,240,235,155,4870,14204,3375,435,825,550,400,295,265,175,175,40,80,130,36110,28269,1081,671,1175,885,455,3380,285503,1230,2150,1315,735
"42","9330038.00","CT","Vancouver",0.601324630371019,4628,2126,2115,"59933","","5915022","5915",130,85,75,140,110,65,4460,2290,3850,1230,4425,2925,1495,965,530,360,145,210,175,2590,14256,2115,330,525,320,400,210,175,90,20,10,10,20,29069,25474,936,634,870,846,125,2115,202870,390,1725,470,290
"43","9330039.01","CT","Vancouver",0.700882308642648,5205,3083,3070,"59933","","5915022","5915",100,60,40,75,65,45,5175,820,4785,2435,5130,3660,1465,970,495,395,175,220,100,3850,22298,3065,340,555,550,425,325,220,210,125,45,60,200,40542,32280,1222,684,1045,1084,175,3070,300378,605,2460,1110,530
"44","9330039.02","CT","Vancouver",0.572418762489319,4970,2662,2610,"59933","","5915022","5915",95,65,65,95,70,55,4605,1595,4160,2330,4535,3140,1395,850,540,370,175,190,170,2975,26018,2605,235,415,265,340,325,335,150,190,75,70,200,46774,40397,1477,781,560,898,245,2610,219417,970,1635,155,180
"45","9330040.00","CT","Vancouver",0.557980560152292,7847,5307,5245,"59933","","5915022","5915",50,20,20,55,25,25,7715,1190,7515,4165,7675,5140,2535,1535,995,840,410,425,160,6140,25064,5245,510,795,975,825,775,560,335,160,105,60,140,38294,34078,805,721,1820,811,195,5245,211487,885,4360,1060,1475
"46","9330041.00","CT","Vancouver",1.31440431326711,7787,4413,4375,"59933","","5915022","5915",110,85,80,105,75,65,7660,1055,7145,4100,7610,5445,2165,1460,705,555,255,295,150,5595,27353,4375,315,585,465,650,560,460,340,210,215,80,480,53669,42333,1448,812,1015,884,230,4375,345644,1570,2805,1395,690
"47","9330042.00","CT","Vancouver",1.06678609089732,5713,2436,2410,"59933","","5915022","5915",145,145,140,135,135,115,5715,1110,4900,2495,5645,4285,1355,850,510,325,155,170,190,3550,22437,2410,150,390,270,285,210,220,195,165,140,100,285,54229,45105,1841,886,510,920,305,2410,447039,1270,1135,1185,505
"48","9330043.00","CT","Vancouver",1.69651764882255,7963,3042,2990,"59933","","5915022","5915",180,240,240,190,230,235,7950,1785,6645,4285,7890,6320,1570,910,665,325,165,160,340,4870,25871,2990,150,270,315,245,220,350,160,170,185,135,790,78547,58040,2846,967,505,1065,345,2990,587359,1930,1065,1550,360
"49","9330119.00","CT","North Vancouver",1.34487476243515,2055,753,755,"59933","","5915046","5915",70,65,70,60,65,85,2030,355,1620,770,2005,1725,275,180,90,45,35,10,45,1175,29655,755,10,45,45,85,55,100,65,60,55,45,175,76472,62606,4049,1199,60,1029,105,755,367289,625,125,75,435
"50","9330149.01","CT","Richmond",2.24020854794846,8057,2684,2655,"59933","","5915015","5915",225,265,295,185,240,305,8040,4630,6530,2005,7945,6095,1850,1040,810,410,290,115,400,4095,18423,2655,300,265,305,305,270,300,220,145,100,90,355,53918,44648,1750,878,340,941,550,2655,352578,1900,755,50,250
"51","9330149.02","CT","Richmond",1.51122748673625,4881,1473,1470,"59933","","5915015","5915",145,160,185,135,130,185,4880,2605,3935,1270,4830,4080,750,350,400,180,160,10,225,2610,20319,1470,115,95,95,125,175,125,195,120,85,80,250,64942,59891,2508,1072,105,1061,345,1470,353330,1165,305,30,60
"52","9330149.03","CT","Richmond",2.63161434526443,4560,1364,1355,"59933","","5915015","5915",100,145,175,100,145,170,4560,2295,3700,1180,4525,3680,850,385,470,280,210,75,185,2410,18371,1355,115,105,145,120,85,105,105,105,105,55,300,68117,59751,2970,946,60,1068,360,1355,458831,1160,195,35,100
"53","9330161.02","CT","Delta",1.71713927477539,5573,2180,2165,"59933","","5915011","5915",205,205,160,190,180,200,5540,575,4405,985,5440,4635,810,560,245,210,195,15,40,3280,25065,2170,105,340,150,220,200,240,200,290,90,95,245,55519,52382,1598,674,250,948,250,2165,252974,1415,755,95,230
"54","9330161.03","CT","Delta",1.9448623643997,5363,1814,1800,"59933","","5915011","5915",215,205,225,185,220,190,5260,745,4015,975,5210,4390,815,550,260,225,205,20,35,2950,27457,1800,45,130,145,180,180,205,190,180,110,110,320,66066,60371,2112,875,135,1032,230,1800,267906,1435,370,35,50
"55","9330161.04","CT","Delta",2.65446017205744,8473,2867,2865,"59933","","5915011","5915",345,395,300,320,350,275,8390,1055,6410,1500,8245,7170,1075,565,510,450,400,50,60,5100,25881,2860,70,205,295,255,285,335,305,215,240,220,425,63657,59403,1419,848,185,1008,450,2865,279634,2320,540,45,155
"56","9330053.00","CT","Vancouver",3.31423675991726,9073,3056,3050,"59933","","5915022","5915",300,265,220,265,255,230,9060,4835,7535,1720,8920,7410,1505,930,575,365,185,180,210,5035,16279,3055,230,485,390,380,305,340,270,170,120,100,255,48001,41908,1315,743,480,702,340,3050,327212,1880,1170,1255,705
"57","9330054.00","CT","Vancouver",1.40996288418449,8199,2950,2940,"59933","","5915022","5915",245,220,210,195,205,190,8135,3865,6855,1870,8055,6460,1600,1205,390,315,205,115,70,4555,15385,2940,195,555,415,410,260,310,185,220,140,65,185,45060,38155,1290,691,555,730,390,2940,325510,1735,1205,1375,685
"58","9330055.01","CT","Vancouver",0.819449334247041,5349,2364,2355,"59933","","5915022","5915",160,155,100,175,125,120,5350,2440,4515,1035,5235,3710,1520,1105,415,325,190,130,90,2705,13602,2355,430,470,350,435,165,190,55,75,100,25,60,33330,28642,1243,607,825,739,235,2350,214569,865,1490,630,385
"59","9330055.02","CT","Vancouver",0.620646581134647,4492,2365,2350,"59933","","5915022","5915",150,90,80,140,85,60,4495,1760,3890,890,4420,3105,1310,875,435,375,235,140,60,2495,15628,2350,405,475,385,395,305,160,85,25,20,45,50,31544,27529,1128,585,825,728,240,2345,183154,800,1550,290,295
"60","9330056.00","CT","Vancouver",1.77352513304061,8710,4423,4405,"59933","","5915022","5915",305,230,180,265,210,180,8645,2585,7265,2485,8530,6170,2365,1825,540,470,235,235,75,4795,12885,4405,885,1105,730,540,385,320,170,100,60,25,85,29132,22452,764,569,1840,904,280,4410,216072,810,3600,1160,705
"61","9330057.00","CT","Vancouver",1.90375638957905,8103,4010,3980,"59933","","5915022","5915",180,160,195,150,175,185,7935,5745,6885,1210,7885,6320,1565,1145,420,295,125,165,125,2900,11142,3980,940,1565,600,240,200,130,125,75,35,25,50,22450,15002,696,395,1720,685,155,3975,231978,550,3425,1790,50
"62","9330066.00","CT","9330066.00",0.458970158642113,1513,959,860,"59933","","","",20,5,10,20,5,5,1510,525,1450,780,1500,650,850,490,360,205,95,110,155,1125,23991,860,90,85,70,145,115,55,15,50,50,10,170,69960,41119,5999,1167,280,1092,55,860,486898,185,675,215,10
"63","9330067.00","CT","Vancouver",0.381555973314956,5340,3514,3445,"59933","","5915022","5915",65,35,35,60,40,35,5340,1135,5070,2100,5295,3710,1585,865,720,335,220,110,380,3100,17742,3445,560,835,505,560,380,170,145,60,100,35,105,32241,25723,969,661,1495,925,135,3445,230513,445,3005,260,490
"64","9330101.02","CT","North Vancouver",1.05920237915611,6394,3424,3390,"59933","","5915051","5915",170,125,120,175,95,90,6395,1285,5620,1765,6300,4870,1430,865,570,420,310,110,145,3950,21418,3390,345,680,445,450,470,305,150,145,120,85,195,41073,34217,1099,664,795,930,385,3390,200097,1515,1835,190,350
"65","9330104.00","CT","North Vancouver",2.38720608292606,7237,2610,2605,"59933","","5915051","5915",260,215,245,240,250,270,7225,1460,5750,1765,7105,5785,1320,870,455,285,195,90,170,4285,23173,2600,120,275,315,275,275,275,205,190,210,85,375,60003,51085,1881,931,500,1012,345,2605,353652,1520,1080,405,505
"66","9330163.02","CT","Delta",2.63406270117177,8825,2776,2775,"59933","","5915011","5915",350,370,360,335,345,320,8805,2725,6735,1415,8690,7115,1575,785,790,685,615,70,100,4760,18397,2770,160,335,335,255,285,340,280,225,190,140,225,52740,50613,1274,767,495,954,380,2775,214195,1805,970,70,235
"67","9330163.03","CT","Delta",2.50449532892817,8273,2561,2560,"59933","","5915011","5915",370,325,355,335,345,315,8270,1955,6235,1230,8135,7015,1120,550,570,510,465,50,55,4675,22370,2560,100,195,250,255,265,340,275,310,225,90,255,58352,56848,1295,862,265,871,365,2560,233113,2060,500,45,290
"68","9330170.02","CT","White Rock",2.5270617430128,9158,4432,4415,"59933","","5915007","5915",210,155,150,185,150,155,8870,495,7860,2375,8790,6995,1795,895,905,825,660,165,80,4940,23215,4415,220,725,570,490,490,535,405,285,200,150,345,51123,43653,1366,834,770,807,575,4415,242321,2880,1540,315,585
"69","9330181.02","CT","9330181.02",5.13286348353926,7677,2662,2655,"59933","","","",185,270,355,190,290,320,7585,655,5980,2165,7520,6550,965,415,555,470,345,125,85,3805,26609,2655,90,235,235,190,260,215,170,210,140,200,715,78913,65799,2666,1124,50,951,445,2655,367959,2470,185,55,170
"70","9330181.04","CT","Surrey",6.6961052860648,5249,2043,2040,"59933","","5915004","5915",130,170,185,100,145,175,5240,390,4340,1415,5210,4295,915,520,395,370,285,85,20,2630,25087,2035,110,235,160,220,165,195,145,130,55,75,545,80101,55235,4097,644,175,905,240,2040,351283,1670,370,35,135
"71","9330181.05","CT","Surrey",2.48005173138019,6388,2690,2685,"59933","","5915004","5915",160,170,175,160,160,155,6185,325,5195,965,6090,5005,1085,605,480,420,370,45,60,2950,21553,2685,75,365,465,310,340,280,275,210,140,75,160,49105,44810,1454,1203,325,689,370,2685,196114,2100,585,70,260
"72","9330183.02","CT","Surrey",14.9116562574911,12230,3917,3915,"59933","","5915004","5915",455,505,535,480,495,445,12210,1190,9295,1830,12055,9850,2205,990,1215,1105,1025,90,105,6915,24910,3915,90,235,415,330,465,430,455,450,340,225,475,63074,59934,1206,996,255,1099,880,3915,273512,3440,475,145,220
"73","9330183.03","CT","Surrey",2.8979488554734,5745,2142,2135,"59933","","5915004","5915",235,215,230,220,215,180,5655,385,4360,660,5560,4540,1015,555,460,420,350,65,45,2900,19527,2135,110,435,305,225,260,175,180,145,105,85,105,44874,39835,1339,635,315,894,320,2140,206916,1435,700,85,210
"74","9330184.01","CT","Surrey",8.11128604731992,3192,1048,1045,"59933","","5915004","5915",95,115,110,110,95,95,3165,550,2545,605,3125,2525,600,330,265,240,210,30,25,1700,20294,1045,55,110,105,105,105,130,110,65,70,75,115,57842,52126,2338,895,145,1019,155,1045,329572,730,320,40,150
"75","9330184.02","CT","Surrey",2.68543695322749,6439,2608,2585,"59933","","5915004","5915",290,240,190,270,220,185,6440,1155,5040,795,6315,4885,1430,790,635,585,485,100,55,3455,20917,2590,140,345,420,405,315,375,215,115,115,50,85,42985,38594,1005,778,260,717,480,2590,113922,1910,680,0,75
"76","9330184.03","CT","Surrey",5.1929069051022,8747,2805,2800,"59933","","5915004","5915",460,360,290,400,340,290,8595,2220,6450,1170,8380,6835,1545,1035,515,460,370,85,50,4415,20596,2805,150,335,340,280,370,330,295,170,185,130,215,52518,48107,1363,702,385,1018,440,2800,225193,1920,885,30,130
"77","9330184.04","CT","Surrey",5.26184967476545,7893,2187,2185,"59933","","5915004","5915",370,350,345,315,375,380,7890,2875,5765,1130,7745,6345,1400,920,485,350,245,100,135,4215,21079,2185,120,170,195,200,260,280,190,165,120,170,315,62944,54723,2435,734,270,1189,540,2185,305368,1680,505,30,155
"78","9330184.05","CT","Surrey",2.56265237092192,7165,1937,1935,"59933","","5915004","5915",295,315,330,295,310,290,7155,3120,5345,1045,7030,5675,1355,790,565,365,340,30,195,3885,20031,1935,95,135,190,140,235,195,250,175,150,120,240,60212,58780,1670,822,170,1150,450,1935,260260,1585,350,0,85
"79","9330185.01","CT","Surrey",9.19930237902427,10883,3307,3300,"59933","","5915004","5915",395,460,455,390,425,410,10875,3315,8340,2165,10760,9230,1535,775,760,585,550,35,175,6115,25318,3300,90,215,215,345,255,350,260,330,320,225,695,71506,67585,1711,855,175,1121,615,3300,327861,2890,410,55,290
"80","9330185.02","CT","Surrey",5.31692775908357,13567,4071,4060,"59933","","5915004","5915",775,570,395,735,520,385,13570,7690,10180,2065,13275,10295,2980,1540,1440,1185,930,255,250,7070,17582,4060,230,475,590,525,430,550,485,225,200,120,225,47765,43878,949,711,615,1106,890,4060,212501,2620,1440,60,190
"81","9330185.03","CT","Surrey",4.00212725830755,14975,3917,3915,"59933","","5915004","5915",795,690,605,750,595,560,14940,9610,10945,2330,14630,11155,3475,1865,1605,1100,775,320,510,7410,15293,3915,245,485,515,375,535,330,425,295,230,115,370,51723,46500,1126,662,565,1118,790,3915,233698,2620,1295,30,160
"82","9330185.04","CT","Surrey",5.2193127286427,8135,2360,2355,"59933","","5915004","5915",465,345,305,455,320,255,8135,4360,5980,1050,7930,6055,1870,1180,685,490,375,110,195,4375,16845,2355,145,305,260,350,330,240,190,180,190,80,80,47325,43514,1215,775,370,1124,600,2360,204429,1560,795,15,220
"83","9330185.05","CT","Surrey",1.34961785359805,4737,1556,1550,"59933","","5915004","5915",270,235,210,230,215,175,4735,1370,3400,625,4635,3530,1105,755,350,285,255,30,65,2330,17004,1550,105,295,205,230,205,110,115,135,70,25,45,42321,36697,1615,650,385,1005,215,1550,179844,805,745,20,65
"84","9330186.01","CT","Surrey",1.97694041871405,5626,1793,1790,"59933","","5915004","5915",255,225,165,220,185,190,5575,1605,4340,710,5465,4290,1175,695,480,370,285,80,110,3220,19591,1790,80,185,225,275,210,220,140,115,85,60,190,54876,44624,2061,791,285,1067,325,1790,233912,1125,665,65,390
