"","GeoUID","Type","Region Name","Area (sq km)","Population","Dwellings","Households","CMA_UID","PR_UID","CSD_UID","CD_UID","NHS Non Return Rate","v_CA11N_2281: Number of owner households in non-farm, non-reserve private dwellings","v_CA11N_2282: % of owner households with a mortgage","v_CA11N_2288: Number of tenant households in non-farm, non-reserve private dwellings","v_CA11N_2289: % of tenant households in subsidized housing","v_CA11N_2284: Median monthly shelter costs for owned dwellings ($)","v_CA11N_2286: Median value of dwellings ($)","v_CA11N_2291: Median monthly shelter costs for rented dwellings ($)","v_CA11N_2285: Average monthly shelter costs for owned dwellings ($)","v_CA11N_2287: Average value of dwellings ($)","v_CA11N_2292: Average monthly shelter costs for rented dwellings ($)"
"330","9330223.01","CT","Burnaby",1.4792,6509,2284,2206,"59933","59","5915025","5915","0.23800000000000002",1385,75.7,825,27.9,1569,440007,1001,1542,520963,1027
"331","9330223.02","CT","Burnaby",0.7551,4668,1734,1561,"59933","59","5915025","5915","0.22899999999999998",775,75,785,19.9,1661,690932,906,1626,629427,981
"332","9330224.01","CT","Burnaby",0.46568,6683,3332,3217,"59933","59","5915025","5915","0.252",1585,73.5,1635,22.3,1312,368841,819,1265,417429,852
"333","9330224.02","CT","Burnaby",0.69558,4898,2027,1943,"59933","59","5915025","5915","0.23800000000000002",755,60,1190,37.7,1153,697280,751,1332,705755,789
"334","9330225.01","CT","Burnaby",1.46988,5864,1964,1850,"59933","59","5915025","5915","0.27399999999999997",1405,44.8,445,3.4,767,801643,1141,1385,845892,1246
"335","9330225.02","CT","Burnaby",1.35522,5016,2493,2226,"59933","59","5915025","5915","0.228",1410,69.4,815,14,1244,400830,824,1246,438123,995
"336","9330226.02","CT","Burnaby",1.35012,4188,1588,1462,"59933","59","5915025","5915","0.252",895,43.6,575,4.3,710,802760,933,1335,880824,983
"337","9330226.03","CT","Burnaby",0.73006,6426,3227,3041,"59933","59","5915025","5915","0.226",1605,41.2,1440,5.6,580,400209,1085,931,412343,1140
"338","9330226.04","CT","Burnaby",0.2875,2479,1285,1215,"59933","59","5915025","5915","0.266",335,63.6,895,6.2,1071,344874,853,1108,371110,895
"339","9330227.01","CT","Burnaby",0.27746,3941,1918,1799,"59933","59","5915025","5915","0.264",165,36.4,1635,7.3,479,250431,851,669,393382,881
"340","9330227.02","CT","Burnaby",1.13209,5381,2926,2845,"59933","59","5915025","5915","0.20800000000000002",1380,48.9,1465,14.3,640,341901,855,1004,365291,875
"341","9330228.02","CT","Burnaby",0.98048,3687,1271,1200,"59933","59","5915025","5915","0.312",890,46.6,300,0,725,799164,1202,1300,827694,1106
"342","9330228.03","CT","Burnaby",0.32753,4542,2323,2164,"59933","59","5915025","5915","0.177",830,36.7,1330,6.8,589,401241,1018,956,452075,1064
"343","9330228.04","CT","Burnaby",0.71664,5348,2468,2382,"59933","59","5915025","5915","0.21600000000000003",1500,52.8,880,21.7,833,349023,875,1044,434897,889
"344","9330229.00","CT","Burnaby",3.06625,6994,2845,2738,"59933","59","5915025","5915","0.262",1825,53.2,910,23.1,1001,601809,947,1295,661763,1016
"345","9330230.01","CT","Burnaby",4.41213,5447,1995,1948,"59933","59","5915025","5915","0.248",1775,46.5,175,20,824,700126,1149,1288,711924,1142
"346","9330230.02","CT","Burnaby",3.99492,4881,1879,1803,"59933","59","5915025","5915","0.331",825,65.1,980,41.5,1658,696682,761,1583,705300,832
"347","9330231.00","CT","Burnaby",2.13725,4137,1408,1344,"59933","59","5915025","5915","0.256",1150,47.2,195,0,1155,802135,1301,1423,933286,1262
"348","9330232.00","CT","Burnaby",3.07193,3294,1096,1037,"59933","59","5915025","5915","0.337",745,49.7,280,0,1016,802682,1066,1529,883221,1111
"349","9330233.00","CT","Burnaby",1.51033,7414,2429,2268,"59933","59","5915025","5915","0.27",1490,55.7,780,18.7,1191,700084,983,1419,729372,996
"350","9330234.00","CT","Burnaby",4.59863,6961,2326,2203,"59933","59","5915025","5915","0.287",1685,51,515,43.3,814,649093,1004,1329,703694,1040
"351","9330235.02","CT","Burnaby",1.42513,4759,1789,1767,"59933","59","5915025","5915","0.273",1400,60.9,370,8.2,1208,400280,1053,1213,462057,1233
"352","9330235.03","CT","Burnaby",0.42942,3989,2281,2220,"59933","59","5915025","5915","0.287",890,62.4,1330,10.2,998,278611,964,1054,294700,1090
"353","9330235.04","CT","Burnaby",1.05686,6417,3042,2974,"59933","59","5915025","5915","0.257",1790,74,1180,16.5,1307,300800,1013,1269,341607,987
"354","9330236.00","CT","Burnaby",4.2145,3856,1216,1193,"59933","59","5915025","5915","0.265",1050,39,160,0,696,900928,1221,1394,1097692,1259
"355","9330237.00","CT","Burnaby",2.53994,7674,3056,2913,"59933","59","5915025","5915","0.205",1925,49.4,990,15.7,728,699915,1097,1202,679795,1101
"356","9330238.01","CT","Burnaby",1.23007,3535,1346,1299,"59933","59","5915025","5915","0.231",1060,47.9,240,0,821,750509,1506,1290,725377,1464
"357","9330238.02","CT","Burnaby",2.32296,7133,2544,2392,"59933","59","5915025","5915","0.28600000000000003",1585,40.4,805,2.5,666,850295,1051,1257,873354,1164
"358","9330239.00","CT","Burnaby",2.3538,10165,4504,4231,"59933","59","5915025","5915","0.23600000000000002",2710,59.6,1520,6.6,1245,599406,1253,1293,615210,1213
"359","9330240.01","CT","Burnaby",2.1982,7465,3474,3343,"59933","59","5915025","5915","0.254",2600,56.5,745,2.7,1102,460575,1189,1239,553671,1205
"360","9330240.02","CT","Burnaby",0.8865,5413,2241,2062,"59933","59","5915025","5915","0.292",1375,54.2,690,9.4,1159,750520,968,1319,721583,1052
"361","9330241.00","CT","Burnaby",1.90721,7579,3140,2963,"59933","59","5915025","5915","0.179",2035,48.6,925,7.5,821,799619,888,1266,785909,1011
"362","9330242.00","CT","Burnaby",4.61235,7264,3089,2905,"59933","59","5915025","5915","0.253",1935,46.5,965,24.2,718,848515,950,1290,859093,1064
"363","9330243.01","CT","Burnaby",1.70229,6162,2318,2191,"59933","59","5915025","5915","0.273",1385,36.1,800,5,644,849951,1002,1207,893182,1049
"364","9330243.02","CT","Burnaby",13.63952,8330,3200,3010,"59933","59","5915025","5915","0.221",1890,63.8,1115,20.1,1485,494868,1172,1522,623537,1213
"365","9330250.01","CT","Bowen Island",50.53392,3402,1760,1345,"59933","59","5915062","5915","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"366","9330250.02","CT","Greater Vancouver A",884.07153,4175,1819,1453,"59933","59","5915020","5915","0.365",1315,58.9,140,0,1737,1101890,1132,2158,1250885,1123
"367","9330251.00","CT","Greater Vancouver A",8.35332,137,63,53,"59933","59","5915020","5915","0.42100000000000004",25,0,0,0,425,488533,0,602,452918,0
"368","9330260.04","CT","Port Moody",1.18574,3861,1391,1345,"59933","59","5915043","5915","0.23600000000000002",950,58.4,410,0,1344,599392,1335,1358,596686,1321
"369","9330260.05","CT","Port Moody",3.0889,4212,1553,1539,"59933","59","5915043","5915","0.247",1100,66.5,425,18.8,1533,598698,803,1502,543523,995
"370","9330260.06","CT","Port Moody",2.57681,4011,1465,1430,"59933","59","5915043","5915","0.27899999999999997",1355,51.7,65,0,1192,759534,873,1525,778571,992
"371","9330260.07","CT","Port Moody",1.08525,4997,2129,2085,"59933","59","5915043","5915","0.314",1660,68.1,425,10.6,1390,383184,1305,1391,437424,1303
"372","9330260.08","CT","Port Moody",3.43936,7496,2390,2361,"59933","59","5915043","5915","0.242",2185,69.8,175,0,1887,699079,1926,1784,714967,1851
"373","9330260.09","CT","Port Moody",14.69632,4714,2210,2078,"59933","59","5915043","5915","0.315",1335,75.4,755,22.5,1524,400969,854,1520,468966,912
"374","9330260.10","CT","Port Moody",0.29231,3684,1851,1790,"59933","59","5915043","5915","0.307",1130,83.6,660,0,1583,366161,1454,1567,384266,1447
"375","9330270.00","CT","Coquitlam",6.02423,5,1,1,"59933","59","5915034","5915","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"376","9330280.00","CT","Coquitlam",4.93976,3697,1114,1097,"59933","59","5915034","5915","0.172",960,48.4,105,0,871,651215,851,1291,658438,950
"377","9330281.01","CT","Coquitlam",2.15126,6268,2229,2099,"59933","59","5915034","5915","0.249",1775,57.9,325,6.1,1288,668110,963,1532,681254,1145
"378","9330281.02","CT","Coquitlam",2.61469,6563,2543,2443,"59933","59","5915034","5915","0.17300000000000001",1840,58,600,10,1055,581216,952,1186,521786,1029
"379","9330282.01","CT","Coquitlam",1.42053,3983,1585,1427,"59933","59","5915034","5915","0.392",960,67.2,490,0,1457,560874,848,1482,563433,951
"380","9330282.02","CT","Coquitlam",1.315,4233,1822,1743,"59933","59","5915034","5915","0.23600000000000002",1265,67.6,480,27.1,1119,348333,803,1144,405889,837
"381","9330283.00","CT","Coquitlam",2.19842,7823,3315,3099,"59933","59","5915034","5915","0.32",1645,70.3,1450,9,1420,550397,914,1541,567710,988
"382","9330284.01","CT","Coquitlam",2.14971,7050,2907,2799,"59933","59","5915034","5915","0.284",1425,58.6,1375,6.6,1011,550399,948,1270,552652,991
"383","9330284.02","CT","Coquitlam",2.09349,6781,2770,2539,"59933","59","5915034","5915","0.293",1775,59.4,765,6.5,1103,627366,883,1414,615437,1010
"384","9330285.01","CT","Coquitlam",0.66004,3089,1799,1671,"59933","59","5915034","5915","0.267",615,72.4,1055,6.6,963,257499,787,1086,350740,811
"385","9330285.02","CT","Coquitlam",2.24866,5596,1950,1830,"59933","59","5915034","5915","0.31",1550,43.2,280,0,623,696509,1065,1240,731628,1137
"386","9330286.01","CT","Coquitlam",4.13357,5787,2063,1939,"59933","59","5915034","5915","0.2",1670,54.2,270,9.4,1037,680116,1003,1354,670377,1177
"387","9330286.02","CT","Coquitlam",2.8163,7572,2566,2499,"59933","59","5915034","5915","0.266",2130,66,370,5.4,1535,557670,888,1438,558155,1007
"388","9330286.03","CT","Coquitlam",2.98905,4158,1491,1426,"59933","59","5915034","5915","0.254",1260,56.3,160,0,1351,682525,815,1477,680469,1131
"389","9330287.01","CT","Coquitlam",1.92763,7253,2434,2308,"59933","59","5915034","5915","0.262",1755,66.4,550,16.2,1470,549928,1002,1473,572027,1137
"390","9330287.02","CT","Coquitlam",61.05588,5659,1964,1821,"59933","59","5915034","5915","0.27899999999999997",1690,71.9,125,0,1714,697416,1071,1713,734168,1093
"391","9330287.06","CT","Coquitlam",1.17492,4325,1633,1591,"59933","59","5915034","5915","0.222",995,53,600,59.2,956,599050,691,1300,575217,839
"392","9330287.09","CT","Coquitlam",0.59835,3658,1928,1769,"59933","59","5915034","5915","0.332",985,70.7,780,12.2,1186,300056,1226,1192,356962,1227
"393","9330287.10","CT","Coquitlam",1.19951,2976,881,858,"59933","59","5915034","5915","0.247",775,63.9,80,0,1845,777372,1378,1747,744561,1232
"394","9330287.11","CT","Coquitlam",1.90083,5285,1801,1759,"59933","59","5915034","5915","0.253",1470,58.2,290,17.2,1214,591442,1063,1348,577975,1056
"395","9330287.12","CT","Coquitlam",1.11049,3759,1243,1202,"59933","59","5915034","5915","0.31",1055,69.2,145,6.9,1722,649469,1299,1762,718150,1435
"396","9330287.13","CT","Coquitlam",2.24543,8489,2900,2710,"59933","59","5915034","5915","0.22",2140,73.9,570,0,1715,648931,1284,1754,653851,1254
"397","9330287.14","CT","Coquitlam",18.50929,4559,1461,1367,"59933","59","5915034","5915","0.244",1205,65.1,160,0,1933,750611,1002,1897,760889,1334
"398","9330287.15","CT","Coquitlam",1.44328,3942,1695,1634,"59933","59","5915034","5915","0.257",1350,57.2,280,19.6,991,330789,1020,1166,424731,1070
"399","9330287.16","CT","Coquitlam",0.79846,3985,2001,1935,"59933","59","5915034","5915","0.273",1575,61.3,365,4.2,1127,300288,1251,1093,314982,1196
"400","9330290.02","CT","Port Coquitlam",5.06106,7930,3982,3809,"59933","59","5915039","5915","0.22399999999999998",2635,79.7,1175,25.1,1313,269480,1028,1263,290461,1163
"401","9330290.03","CT","Coquitlam 2",3.33562,6265,2233,2123,"59933","59","5915804","5915","0.259",1615,69.1,505,16.8,1516,501409,803,1436,495336,909
"402","9330290.04","CT","Port Coquitlam",7.67739,7309,2494,2477,"59933","59","5915039","5915","0.252",2330,58.9,145,0,1379,598890,904,1477,591126,1174
"403","9330290.05","CT","Port Coquitlam",1.81391,3388,1185,1144,"59933","59","5915039","5915","0.267",925,62.2,220,11.4,1483,501589,973,1370,516545,1189
"404","9330291.01","CT","Port Coquitlam",2.30884,7576,3242,3013,"59933","59","5915039","5915","0.264",2030,72.7,980,28.1,1381,448960,844,1318,433894,907
"405","9330291.02","CT","Port Coquitlam",3.13546,8023,3001,2815,"59933","59","5915039","5915","0.221",2135,66.5,685,11.8,1326,459914,992,1341,441733,1053
"406","9330292.01","CT","Port Coquitlam",2.10616,5483,1870,1817,"59933","59","5915039","5915","0.255",1610,71.7,205,0,1497,539552,975,1444,532711,967
"407","9330292.03","CT","Port Coquitlam",3.20337,6449,2083,2063,"59933","59","5915039","5915","0.304",1705,71.3,355,23.9,1600,539736,981,1545,552189,1059
"408","9330292.04","CT","Port Coquitlam",5.90925,3924,1444,1391,"59933","59","5915039","5915","0.254",1120,80.7,255,0,1705,450222,752,1637,466246,968
"409","9330400.02","CT","Maple Ridge",41.09432,4140,1597,1475,"59933","59","5915075","5915","0.364",1280,69.5,105,0,1495,601062,1004,1612,671083,1170
"410","9330400.04","CT","Maple Ridge",12.77745,6564,2162,2049,"59933","59","5915075","5915","0.297",1660,75.6,370,18.9,1887,549083,1146,1795,578419,1208
"411","9330400.05","CT","Maple Ridge",6.19206,6253,2132,2092,"59933","59","5915075","5915","0.324",1870,79.4,255,7.8,1740,435749,903,1658,458653,1037
"412","9330400.06","CT","Maple Ridge",1.46232,4064,1269,1231,"59933","59","5915075","5915","0.35",1035,80.2,165,0,1980,511167,950,1845,491969,1000
"413","9330401.01","CT","Maple Ridge",1.45407,2622,1153,1116,"59933","59","5915075","5915","0.405",690,64.2,435,37.9,1460,425787,552,1262,430458,684
"414","9330401.02","CT","Maple Ridge",3.56358,7600,3894,3666,"59933","59","5915075","5915","0.298",2415,64,1250,18.8,1170,304317,761,1165,340750,839
"415","9330402.02","CT","Maple Ridge",3.01936,5255,1969,1924,"59933","59","5915075","5915","0.303",1625,67.1,280,8.8,1269,423950,960,1280,415981,1006
"416","9330402.03","CT","Maple Ridge",1.3191,4534,2249,2146,"59933","59","5915075","5915","0.35700000000000004",1335,63.3,810,22.2,984,349820,864,1071,338420,907
"417","9330402.04","CT","Maple Ridge",1.79626,4081,1529,1483,"59933","59","5915075","5915","0.312",1160,69.4,340,0,1484,427433,1503,1309,436573,1412
"418","9330403.01","CT","Maple Ridge",2.84812,5403,2055,1993,"59933","59","5915075","5915","0.295",1610,60.4,385,5.2,1266,400932,969,1246,400959,1057
"419","9330403.03","CT","Maple Ridge",4.33647,5502,2089,2025,"59933","59","5915075","5915","0.29100000000000004",1620,75.3,340,26.5,1509,400252,882,1380,420816,917
"420","9330403.04","CT","Maple Ridge",5.0577,4527,1647,1616,"59933","59","5915075","5915","0.27",1440,74.9,170,11.8,1545,449342,1004,1465,455373,1073
"421","9330403.05","CT","Maple Ridge",1.87448,4514,1590,1565,"59933","59","5915075","5915","0.289",1340,70.5,205,0,1477,500731,886,1476,505340,996
"422","9330404.01","CT","Maple Ridge",35.63382,6246,2193,2122,"59933","59","5915075","5915","0.28800000000000003",1835,69.4,235,0,1493,519577,974,1597,615390,1144
"423","9330404.02","CT","Maple Ridge",164.19709,4976,1697,1606,"59933","59","5915075","5915","0.258",1465,78.2,105,0,1932,598772,1283,1799,597046,1454
"424","9330410.02","CT","Pitt Meadows",26.88619,6460,2710,2562,"59933","59","5915070","5915","0.33399999999999996",1850,70.3,680,18.4,1329,359902,802,1345,414542,793
"425","9330410.04","CT","Pitt Meadows",64.70741,1495,641,594,"59933","59","5915070","5915","0.42200000000000004",395,45.6,150,0,773,501380,1248,1163,555363,1089
"426","9330410.05","CT","Pitt Meadows",1.67128,5152,2059,1978,"59933","59","5915070","5915","0.314",1460,67.8,515,19.4,1342,473159,1001,1355,429350,1057
"427","9330410.06","CT","Pitt Meadows",2.72199,4629,1603,1584,"59933","59","5915070","5915","0.23600000000000002",1460,76.6,125,0,1750,500474,1643,1667,500741,1510
"428","9330500.00","CT","Langley",72.67549,6455,2693,2532,"59933","59","5915001","5915","0.41600000000000004",1420,43.7,515,2.9,660,696989,981,1114,702066,1010
"429","9330501.01","CT","Langley",19.84666,3308,1243,1172,"59933","59","5915001","5915","0.35100000000000003",865,51.4,275,9.1,860,580032,802,1262,622236,869
"430","9330501.02","CT","Langley",19.03379,5367,1969,1909,"59933","59","5915001","5915","0.319",1670,57.5,195,0,1247,751345,750,1494,737901,857
"431","9330501.03","CT","Langley",23.2834,3242,1124,1078,"59933","59","5915001","5915","0.327",895,62.6,125,0,1429,518968,850,1494,608137,849
"432","9330502.01","CT","Langley",1.49035,2477,914,886,"59933","59","5915001","5915","0.32799999999999996",885,57.1,55,0,1248,501043,1037,1267,477820,1133
"433","9330502.02","CT","Langley",9.78032,3797,1647,1597,"59933","59","5915001","5915","0.348",1250,49.6,260,0,611,510898,1099,1060,523766,1249
"434","9330502.03","CT","Langley",2.61531,4954,1720,1672,"59933","59","5915001","5915","0.24",1440,64.7,225,0,1415,525860,926,1408,526403,998
"435","9330502.05","CT","Langley",33.50867,2705,1057,966,"59933","59","5915001","5915","0.386",650,55.4,215,0,1007,752778,1001,1477,888155,1173
"436","9330502.06","CT","Langley",3.38708,2881,999,955,"59933","59","5915001","5915","0.35",870,65.5,65,0,1565,649466,904,1598,671955,976
"437","9330502.07","CT","Langley",3.15447,5155,2235,2131,"59933","59","5915001","5915","0.271",1855,57,275,12.7,1014,500917,874,1248,501836,886
"438","9330503.01","CT","Langley",1.09494,2476,864,842,"59933","59","5915002","5915","0.249",735,74.1,80,0,1836,501468,1256,1710,515776,1364
"439","9330503.03","CT","Langley",3.607,7086,2488,2419,"59933","59","5915002","5915","0.305",2130,66.9,320,0,1407,474890,1128,1389,491655,1215
"440","9330503.06","CT","Langley",0.58715,4377,2322,2198,"59933","59","5915002","5915","0.285",1485,68.4,710,12.7,1032,240586,930,1010,262353,935
"441","9330503.07","CT","Langley",0.84496,4501,2709,2576,"59933","59","5915002","5915","0.23399999999999999",935,53.5,1640,42.7,601,230270,752,792,241885,723
"442","9330503.08","CT","Langley",2.50531,3976,2173,2065,"59933","59","5915002","5915","0.34700000000000003",1170,69.8,890,21.2,1143,250171,915,1069,306876,930
"443","9330503.09","CT","Langley",1.58264,2665,1254,1215,"59933","59","5915002","5915","0.337",895,73.9,315,41.3,1182,250232,881,1132,295242,926
"444","9330504.03","CT","Langley",15.17754,6357,2225,2151,"59933","59","5915001","5915","0.245",1865,72.7,260,0,1632,500207,1002,1505,509695,1193
"445","9330504.05","CT","Langley",3.82717,7654,2827,2750,"59933","59","5915001","5915","0.243",2325,60.2,425,8.2,1286,479453,1242,1343,477967,1239
"446","9330504.06","CT","Langley",5.26046,1866,739,720,"59933","59","5915001","5915","0.183",660,42.4,65,0,673,469793,1002,1185,503078,1151
"447","9330504.07","CT","Langley",0.84364,3182,1332,1323,"59933","59","5915001","5915","0.23600000000000002",1250,61.6,55,0,1290,348536,1104,1224,368680,1212
"448","9330504.08","CT","Langley",1.22552,4212,1555,1551,"59933","59","5915001","5915","0.20600000000000002",1490,53.8,70,0,1028,449654,827,1217,475179,907
"449","9330504.09","CT","Langley",3.50246,4523,1416,1352,"59933","59","5915001","5915","0.359",1245,78.7,120,0,2169,648639,1065,2087,715820,1405
"450","9330504.10","CT","Langley",1.13484,3968,1577,1545,"59933","59","5915001","5915","0.33799999999999997",1400,77.9,165,0,1412,379398,1027,1359,365751,1179
"451","9330504.11","CT","Langley",11.5357,4377,1808,1410,"59933","59","5915001","5915","0.366",1110,80.6,275,0,1826,557382,1527,1752,606746,1559
"452","9330504.12","CT","Langley",3.97579,4417,1377,1302,"59933","59","5915001","5915","0.26",1110,79.3,175,0,1807,599737,1336,1809,616174,1407
"453","9330504.13","CT","Langley",1.6693,3381,1365,1350,"59933","59","5915001","5915","0.21899999999999997",1105,91.4,230,0,1721,341549,1648,1807,386887,1766
"454","9330505.01","CT","Langley",5.2577,3241,1259,1210,"59933","59","5915001","5915","0.309",1000,60.8,205,0,1370,618867,901,1483,605464,1020
"455","9330505.02","CT","Langley",65.64278,5783,2009,1878,"59933","59","5915001","5915","0.327",1245,68.3,475,0,1775,659847,1029,1828,775536,1029
"456","9330506.01","CT","Langley",3.07029,4036,1505,1455,"59933","59","5915001","5915","0.321",1145,79.5,290,18.6,1259,348728,935,1312,364098,1068
"457","9330506.02","CT","Langley",6.23561,7405,2830,2646,"59933","59","5915001","5915","0.256",2030,64.5,610,27,1391,401310,801,1308,439352,863
