,FIPS,pop_90,white_90,hh_90,total_25_col_9th_90,total_25_col_12th_90,total_25_col_hs_90,total_25_col_sc_90,total_25_col_ad_90,total_25_col_bd_90,total_25_col_gd_90,mhval_90,mrent_90,hinc_90,ohu_90,rhu_90,I_5000_90,I_10000_90,I_12500_90,I_15000_90,I_17500_90,I_20000_90,I_22500_90,I_25000_90,I_27500_90,I_30000_90,I_32500_90,I_35000_90,I_37500_90,I_40000_90,I_42500_90,I_45000_90,I_47500_90,I_50000_90,I_55000_90,I_60000_90,I_75000_90,I_100000_90,I_125000_90,I_150000_90,I_150001_90,state,county,tract,trtid_base,trtid90
122,13067030335,4483.721292164152,4232.565925038392,1379.5605522836354,19.434641503778998,39.467271976905046,295.7055453421143,585.7301954754317,182.3866356508491,1066.2143323457833,464.93642366732837,49214.4921772619,299.2934791581966,23024.369286769317,1288.6662289428843,62.1908528120928,7.7738566015116,11.062795932920354,4.484917270102846,0.0,5.381900724123415,7.474862116838077,19.434641503778998,2.3919558773881846,10.464806963573308,18.238663565084906,31.693415375393446,32.29140434474049,9.567823509552738,7.474862116838077,37.07531609951686,16.145702172370246,20.032630473126048,30.497437436699354,71.75867632164554,77.73856601511599,232.61770907600095,310.05728060644344,208.6981503021191,89.3993509173834,117.80382696136809,13,067,030335,13067030317,13067030317
123,13067030336,6533.976667920689,6167.976374438868,2010.3873263394275,28.32145128133134,57.514331832857486,430.9217741113338,853.5649701558168,265.7859274094172,1553.758388757347,677.5362575764651,71718.6289370329,436.1503497325026,33552.64119031079,1877.9300772698164,90.62864410026029,11.328580512532536,16.121441498603993,6.535719526461079,0.0,7.842863431753294,10.89286587743513,28.32145128133134,3.4857170807792417,15.250012228409183,26.57859274094172,46.185751320324954,47.05718059051976,13.942868323116967,10.89286587743513,54.02861475207825,23.52859029525988,29.192880551526148,44.442892779935335,104.57151242337726,113.28580512532535,338.98598610578125,451.8360765960092,304.12881529798887,130.27867589412415,171.67156622837766,13,067,030336,13067030317,13067030317
124,13067030337,3978.3026538649556,3755.4582800821763,1224.052310278268,17.24390987604842,35.018401594436796,262.372721037106,519.7049145719824,161.8274619136852,946.0274248921334,412.52738241931223,43666.885624578004,265.5562120911457,20428.99267561515,1143.4038702425953,55.18051160335495,6.897563950419369,9.815764083289102,3.9793638175496358,0.0,4.775236581059563,6.632273029249393,17.24390987604842,2.1223273693598057,9.28518224094915,16.18274619136852,28.120837644017424,28.651419486357376,8.489309477439223,6.632273029249393,32.89607422507699,14.325709743178688,17.774491718388372,27.059673959337523,63.66982108079417,68.97563950419368,206.3963366702411,275.1066852532648,185.17306297664305,79.32198542982273,104.52462294097043,13,067,030337,13067030317,13067030317
125,13067030339,3728.309153003632,2566.1822026992927,2098.9556945701206,15.442232048337049,91.86148295421015,415.356446633476,643.4263353473771,176.1998272182048,983.9473497466043,340.9169690671333,32389.091834717197,221.73461402740378,11517.133425384096,171.84432587123794,1925.5275500272583,81.17070692074603,93.44530162583446,81.17070692074603,64.54061086869075,119.18235503972954,98.98866697651955,130.26908574109973,137.00031509550305,171.05241653542578,114.4308990248566,125.51762972622679,93.44530162583446,108.09562433835934,88.29789094305544,76.02329623796702,41.97119479804429,50.286242824071934,45.53478680919899,99.7805763123317,94.63316562955269,95.02912029745876,50.68219749197801,16.630096052055283,3.1676373432486256,18.609869391585676,13,067,030339,13067030321,13067030321
126,13067030340,3023.494694466748,2863.5420719207655,912.0333816714033,25.791818540612404,46.165187807986904,293.46321263856464,432.1755140334549,133.51059009258185,631.5744472886096,200.04914716794326,26658.77042433047,211.5362596272076,13564.545910623758,855.8982472006587,52.8840649068019,5.4184492732379,10.186684633687252,5.4184492732379,6.285401156955964,2.817593622083708,12.137326372052895,8.236042895321608,13.654492168559507,10.186684633687252,12.570802313911928,20.590107238304018,14.954919994136604,15.605133906925152,20.590107238304018,16.472085790643217,23.407700860387727,26.875508395259985,32.94417158128643,79.9763112729914,79.10935938927334,172.74016283082426,199.83240919701376,73.25743417417641,21.6737970929516,27.0922463661895,13,067,030340,13067030307,13067030307
127,13067030341,3208.8013883846006,3039.0454439668347,967.930913428129,27.372570983352507,48.994601844151966,311.44925303747306,458.66308017483107,141.6933086197071,670.2829566847832,212.3099413246585,28292.657402960995,224.50108638447097,14395.9021427993,908.3553177584794,56.12527159611774,5.750540122553048,10.81101543039973,5.750540122553048,6.670626542161535,2.990280863727585,12.881209874518825,8.740820986280632,14.49136110883368,10.81101543039973,13.34125308432307,21.85205246570158,15.871490738246411,16.561555552952775,21.85205246570158,17.481641972561263,24.842333329429163,28.522679007863115,34.96328394512253,84.87797220888298,83.95788578927448,183.32721910699115,212.0799197197564,77.7473024569172,23.00216049021219,28.75270061276524,13,067,030341,13067030307,13067030307
128,13067030342,3737.231664721776,3536.1791866082385,1156.584573741479,12.432573734936046,50.79594411702442,312.94564172796163,587.5279130738348,165.88605526328953,812.0246730875372,281.3313828019814,50440.72772459767,349.53293014791626,24031.80981323895,1098.329085383493,60.38678671254651,0.0,9.235626203095348,17.76081962133721,7.104327848534884,5.683462278827907,9.590842595522092,10.301275380375582,2.4865147469872095,9.946058987948838,5.683462278827907,29.83817696384651,24.509931077445348,20.602550760751164,8.169977025815117,26.28601303957907,38.00815398966163,28.77252778656628,35.52163924267442,82.0549866505779,68.91198013078838,234.7980353940779,242.6127960274663,128.94355045090813,55.768973610998835,53.99289164886512,13,067,030342,13067030302,13067030302
129,13067030343,3740.8009131906465,3539.5564196191317,1157.6891714997382,12.44444748233748,50.84445685640742,313.244520912552,588.0890324510341,166.04448497861722,812.8001984178137,281.6000687431795,50488.90121405492,349.86675207485945,24054.761427715996,1099.3780461539282,60.4444591999249,0.0,9.244446701164986,17.77778211762497,7.111112847049989,5.688890277639991,9.600002343517485,10.311113628222483,2.488889496467496,9.955557985869984,5.688890277639991,29.86667395760995,24.533339322322462,20.622227256444965,8.177779774107487,26.311117534084957,38.04445373171744,28.800007030552454,35.55556423524994,82.13335338342736,68.97779461638488,235.02227959500212,242.8445037267571,129.0666981739573,55.82223584934241,54.04445763757991,13,067,030343,13067030302,13067030302
130,13067030344,2989.8843910822548,2057.9270113215903,1683.2388654552924,12.38376075320815,73.66749986523823,333.0914110285987,515.9900313836729,141.30188551737504,789.0678326082628,273.3953335515953,25974.144349036582,177.81810312298882,9236.062795604243,137.80902992031633,1544.1597062269548,65.09412703609412,74.93762917325958,65.09412703609412,51.75776930186996,95.57723042860648,79.38308175133429,104.46813558475593,109.86618514384666,137.17396526630566,91.76684250454244,100.65774766069188,74.93762917325958,86.68632527245705,70.8097089221902,60.96620678502474,33.65842666256574,40.32660552967782,36.516217605613775,80.01814640534496,75.89022615427558,76.20775848128092,40.64413785668316,13.336357734224162,2.5402586160426974,14.924019369250848,13,067,030344,13067030321,13067030321
131,13067030345,2697.805985835384,1856.8904624255654,1518.8051753306468,11.174005251442223,66.47100559832298,300.5520899682793,465.58355214342595,127.49826504850742,711.9846935854853,246.68765439722446,23436.75973251215,160.4472548925037,8333.802326889741,124.34662254169038,1393.3125009682956,58.73515580886297,67.6170574189837,58.73515580886297,46.70161169192519,86.24039950472076,71.6282387912963,94.26276224934594,99.13348248715408,123.77359663136001,82.80224404273852,90.8246067873637,67.6170574189837,78.21803676009556,63.8923890018363,55.01048739171556,30.370373247509633,36.38714530597852,32.9489898439963,72.20126470162667,68.47659628447927,68.76310923964445,36.67365826114371,12.03354411693778,2.2921036413214817,13.466108892763705,13,067,030345,13067030321,13067030321
132,13067030405,5280.044165181203,4602.551745803297,2685.987644967274,135.89818441798707,331.7514501968508,1002.2491100826546,1019.236383134903,203.8472766269806,760.4302819271188,292.78064731228096,71846.17249745052,621.5343434410879,32843.393569488224,1103.1734970401303,1500.8755367339454,52.96032186877437,98.92588424544647,76.94235441312503,60.95433271689126,126.90492221385557,104.92139238153413,151.88620611422084,126.90492221385557,186.86000357473222,151.88620611422084,179.86524408262994,162.87797103038156,156.8824628942939,124.90641950182635,148.888452046177,53.95957322478898,89.93262204131497,102.92288966950491,86.93486797327114,103.92214102551952,203.8472766269806,93.92962746537341,23.98203254435066,0.0,13.989518984204551,13,067,030405,13067030405,13067030405
133,13067030407,4571.443217925241,4180.122847355154,1910.1023643721976,66.42784068319372,173.9201646978163,705.3428901633661,775.3940676110976,211.3613112647073,974.6775896606788,396.7553757168934,64133.060732319755,381.65813919798575,27292.180289420518,1321.9140295955551,580.3377717868107,25.967246812521182,38.04503602764731,21.13613112647073,35.02558872386578,31.40225195932794,67.03173014395003,63.40839337941219,80.31729828058877,74.27840367302571,95.41453479949644,91.7911980349586,60.388946075630656,74.27840367302571,56.16171985033651,88.77175073117706,44.08393063521038,97.22620318176536,45.29170955672299,86.96008234890814,54.9539409288239,163.65404386495908,266.9191416542875,171.50460685479106,38.04503602764731,38.04503602764731,13,067,030407,13067030402,13067030402
134,13067030408,2998.556905292935,2741.8772653154156,1252.8976871124905,43.57216110729496,114.07983999000862,462.6571288483683,508.60595328878844,138.63869443230215,639.3224366106733,260.24463497720717,42066.94099631568,250.3418710891856,17901.820446209895,867.0860060351697,380.6622438555496,17.03275388739712,24.954964997814386,13.863869443230215,22.97441222021007,20.59774888708489,43.96827166281582,41.591608329690644,52.682703884274815,48.72159832906618,62.5854677722964,60.20880443917122,39.61105555208633,48.72159832906618,36.838281663440284,58.2282516615669,28.91607055302302,63.77379943885899,29.708291664064745,57.03991999500431,36.04606055239856,107.34596054615395,175.08086554022157,112.49539776792517,24.954964997814386,24.954964997814386,13,067,030408,13067030402,13067030402
135,13067030409,2810.706490545279,2479.5297357887976,1078.277146088025,43.34978747402056,93.7292702140985,336.2537568930784,469.81796694816876,109.35081524978159,538.5527651051743,266.73788148428866,51707.31406811101,228.85563477275718,18789.984907545506,751.0057775904643,326.49029124577646,17.964776791035547,27.728242438337475,27.337703812445397,11.716158776762313,14.84046778389893,24.21339480530878,35.53901495617902,58.580793883811566,35.929553582071094,37.101169459747325,36.71063083385525,21.870163049956318,56.2375621284591,35.14847633028694,28.899858316013706,43.34978747402056,21.089085798172164,19.917469920495932,67.56318227932934,46.474096481157176,116.38051051583898,173.00861127019016,67.56318227932934,32.4147059490424,20.698547172280087,13,067,030409,13067030401,13067030401
136,13067030410,4386.293482133247,3869.4702401089326,1682.7228434305816,67.65021210459781,146.27072887480608,524.7462398383668,733.1820284849655,170.64918368727376,840.4472296598233,416.26211592288564,80692.68542926802,357.1443630026515,29323.014909806436,1171.9942151093837,509.5097055805745,28.035223034337832,43.27175729213013,42.66229592181844,18.28384110935076,23.159532071844296,37.786604959324904,55.46098469836397,91.4192055467538,56.070446068675665,57.89883017961074,57.28936880929905,34.12983673745475,87.76243732488365,54.85152332805228,45.10014140306521,67.65021210459781,32.91091399683137,31.082529885896292,105.43681706392272,72.52590306709135,181.61948835288422,269.99138704807956,105.43681706392272,50.58529373587044,32.301452626519676,13,067,030410,13067030401,13067030401
137,13067030411,3790.800386218234,2516.5091131440277,1836.280589245087,31.157687275628163,113.62712909168381,480.8845259065737,642.5849661753443,209.6566201075206,543.3080480748797,177.68147691498956,27412.571639691978,273.0671972921431,13055.748796404376,206.38679643990906,1676.1697365218483,91.7284423689134,129.22710622663632,56.2539849341092,63.14331147632764,139.10707515335613,89.30262010022895,133.2103870931414,118.40316064155192,169.7149151819794,69.61979252117132,129.7806966908442,91.31784280186045,76.03189023012325,58.26172120133468,95.25096455784521,40.95530542388177,46.40471038845406,53.31574759044996,36.5434575477493,39.02093621383527,81.98248061806132,11.408230430356971,10.369924698476549,0.0,5.9258851543982,13,067,030411,26134060809,26134060809
138,13067030412,3895.155562362008,2584.939215949169,1886.7318208212746,31.944129188857914,116.62142402281461,493.86637825313665,660.1786699030636,215.49610960737482,558.2616863005169,182.53788107918808,28141.25666637483,280.39846732441947,13403.858017578714,211.43971225005953,1722.9547775196697,94.31123855758051,132.84701345207577,57.80366234174289,64.90235771704465,142.988006845364,91.77599020925845,136.90341080939106,121.69192071945872,174.4250863645575,71.494003422682,133.35406312174018,93.8041888879161,78.08564912831935,59.83186102040054,97.86058624523139,42.08512258214614,47.662668948454666,54.761364323756425,37.52167555516644,40.056923903488496,84.17024516429228,11.66214240228146,10.648043062952638,0.0,6.084596035972936,13,067,030412,13067030404,13067030404
139,13067030413,3876.714166872499,2689.9128731482483,1955.89444806678,59.30817856870249,98.20924193096971,412.606360580113,607.7493997416502,237.23271427480995,943.1913559474299,229.58004607239673,54270.17200211378,390.28607832307443,22174.88156119272,204.70887441455375,1766.4909100570526,45.27828686427824,36.350173961462815,55.481844467495876,46.55373156468045,102.03557603217632,61.221345619305794,111.60141128519285,83.54162787634436,101.39785368197522,104.58646543298073,150.50247464746008,87.36796197755098,140.93663939444355,57.39501151809918,97.57151958076861,99.48468663137191,70.78718087232232,66.96084677111571,93.745185479562,80.99073847553996,124.3558582892149,73.33807027312673,40.17650806266943,13.392169354223142,10.841279953418734,13,067,030413,13067030406,13067030406
140,13067030414,2202.2858675690154,1528.0871507494828,1111.1055693097828,33.69182195820339,55.7907589415411,234.39364308556554,345.2506056577186,134.76728783281357,535.8086524320732,130.41995596723893,30829.828480033426,221.7139251443062,12597.118635813424,116.29112740412138,1003.5091056368107,25.721713537983234,20.649826361479498,31.518156025416076,26.44626884891234,57.964424874328415,34.77865492459705,63.398589706296704,47.45837286585639,57.60214721886386,59.413535496186626,85.49752668963441,49.632038798643705,80.06336185766612,32.60498899180973,55.42848128607655,56.515314252470205,40.21281975656534,38.03915382377802,53.25481535328923,46.00926224399818,70.64414281558776,41.66193037842355,22.823492294266813,7.6078307647556045,6.158720142897394,13,067,030414,13067030406,13067030406
141,13067030502,4054.8115971980587,3516.836593673384,1492.9306324578795,121.99433165429424,266.9875946860374,791.9632022147626,582.9729127414225,169.992101485492,559.9739813639736,230.9892673126391,95295.5721856905,585.9727733558724,46850.823122939735,1157.9461971776454,306.98573621203553,5.999721228899717,42.99800214044797,8.999581843349576,36.99828091154826,48.99772336934769,47.997769831197736,28.99865260634863,40.99809506414807,27.99869906819868,22.998931377448915,38.99818798784816,88.9958648953458,65.99693351789689,65.99693351789689,47.997769831197736,83.99609720459604,55.99739813639736,50.997630445647594,89.99581843349576,111.99479627279472,251.9882916137881,185.99135809589123,20.99902430114901,5.999721228899717,13.99934953409934,13,067,030502,13067030502,13067030502
142,13067030504,4908.199560288194,3958.0440881001446,2155.4829625797724,175.11040749741932,333.00492451071915,864.0198221035212,642.8772313848538,236.44165873167793,826.9278155410124,234.12654520554327,48555.401870137444,350.94548993221275,19500.702880094505,977.9773161859581,1207.9295493604106,91.4965873177176,99.52938734211082,68.34705824941155,62.56303041015949,91.87844635448498,64.6375989099591,77.01192163071862,80.69108201564681,173.51782930907277,114.85938887693125,96.80595681988274,95.77125087837769,96.99524029847576,88.47413598304104,99.18280031217353,58.498769402268486,78.68723479706739,60.836816528112266,55.30248828985209,54.291169692113975,253.3490238126618,134.58453394163433,43.71646850827677,1.8787008620438972,12.576042037577393,13,067,030504,39201091320,39201091320
143,13067030505,3883.003353577609,3117.1259208407755,1717.9841102270486,142.19573895194884,268.3661154800139,693.0199243232385,505.2295224260478,188.12839023450022,647.3903987472913,180.98357021774822,37838.72740046628,272.7030970260512,15058.054708285299,762.1398613018391,980.9773410087932,74.73356152938048,80.54629598351197,55.75324462788735,50.76220658449837,74.11986871480477,52.57457956946907,62.02163781657354,65.1004198633768,140.51337871845922,93.38891657801655,78.12365083504825,77.22601597026967,77.23901444438395,71.38317978661037,79.0171809185276,47.137460614556964,62.848123138831845,48.53659093839852,43.10973393673453,41.306938774795405,198.8774323146974,101.89934453799958,32.78351234069809,0.0,8.98182168951819,13,067,030505,26134061203,26134061203
144,13067030506,3087.21255517633,2761.6746071927064,1136.061002146932,128.30513511089254,226.2987010855548,553.9127839415231,437.23400411576,154.87966147690264,398.61789549015157,183.9455496897262,36996.72342517969,247.890503757938,18236.353491699967,914.7450247550041,238.34028334515313,17.43953292769413,30.726796110699183,21.59180267238321,41.10747047242188,54.80996062989584,25.32884544260338,52.7338257575513,42.76837837029751,68.09722381290089,18.269986876631947,37.78565467667062,11.211128310660513,39.44656257454625,42.76837837029751,46.50542114051768,30.726796110699183,58.96223037458492,44.42928626817314,100.0697008470068,71.41903960865216,154.46443450243373,93.42606925550427,14.532944106411776,3.321815795751263,14.117717131942868,13,067,030506,13067030501,13067030501
145,13067030507,4347.787446780028,3889.3253945573592,1599.9389985729867,180.69486497041407,318.70129905785006,780.0872164094899,615.765996161314,218.12033862124417,561.3821047624515,259.0544504268396,52103.27659826503,349.1094963991495,25682.64651985636,1288.2549758246673,335.65971680588245,24.560467083357253,43.2732039087723,30.408197341299456,57.89252955362781,77.19003940483708,35.67115457344744,74.26617427586598,60.23162165680469,95.90277623025213,25.730013134945693,53.21434534727405,15.788871696443948,55.55343745045093,60.23162165680469,65.49457888895267,43.2732039087723,83.03776966277928,62.57071375998157,140.9302992164071,100.58096043660589,217.53556559544995,131.57393080369957,20.46705590279771,4.678184206353762,19.88228287700349,13,067,030507,13067030501,13067030501
146,13067030601,2836.8628275604415,2581.858189091476,1232.1069643116057,128.0589240842057,193.96650448362806,424.0737335434997,455.06843779491396,104.73744912105761,443.4449213848728,203.18791475529997,38320.22807116145,237.18409373028223,13918.894916576517,654.3386154623587,569.6802651984809,47.067976729824885,64.95503170827904,36.981532877950215,24.316668166603282,81.6944557843807,57.67755670584936,45.29761221528005,35.683787175328334,55.023950633266715,47.94812165732703,70.93538033419397,31.509965355302548,46.20562534056617,27.744983076183168,75.79235174491585,22.055622452421822,20.757557160893857,28.430133789107977,64.3291683903271,47.58378878902597,74.12870856340739,116.40167684024114,35.06440826583708,28.946809764341772,45.57409079075041,13,067,030601,39201091012,39201091012
147,13067030602,4884.7664719712375,4445.752332900288,2121.4114556769355,220.4700116225596,333.9431344070853,730.2097873226908,783.5663653094553,180.35971440789012,763.5721761426043,349.85748865143216,65977.51134683612,408.37306821410283,23965.836443415705,1126.8182186655763,980.672104483362,81.03439727273694,111.82255331959465,63.66392091075979,41.86392709394904,140.6341745582354,99.29396201805497,77.98510505846055,61.43520534023522,94.73796439900408,82.54595823277373,122.12145793955727,54.249879420863884,79.55425811561665,47.77104059899662,130.4813901184895,37.982885280056266,35.75350639517662,48.95305280589276,110.77338214221366,81.9338533186152,127.68495853446241,200.44492146535094,60.38746299582726,49.836000624963624,78.46623771704826,13,067,030602,39201091012,39201091012
148,13067030700,4348.0233274977045,2096.5646842312535,1836.7425593980192,539.6305669613331,616.5778885465603,722.5053702093405,452.6900867286739,107.92611339226663,285.8043373165579,160.88985422365673,70551.7000508706,395.72908243831097,16725.5496282071,725.5033178035701,1110.2399257297059,335.7701305537184,303.7920228819357,145.90011625250858,66.95416293779503,94.9350071506049,91.93705955637527,123.91516722815798,31.978107671782706,48.966477372417266,50.965109101903685,42.97058218395801,42.97058218395801,61.95758361407899,30.978791807039496,36.97468699549875,16.98836970063456,19.98631729486419,93.9356912858617,33.97673940126912,22.98426488909382,74.94868985574071,25.982212483323448,28.980160077553077,0.0,7.994526917945676,13,067,030700,26134061203,26134061203
149,13067030800,4383.759327948824,2917.2182338957796,1692.4569816693238,592.4968256884382,527.0057706878243,707.1920627865446,343.6724650822865,99.72745813576529,122.53994846701049,94.91929517143805,58920.795093318324,427.32407424510336,14260.735602250863,400.9194079066421,1293.529481487979,306.3360842112304,307.97956603045657,151.8785763685485,115.49340167388054,70.69149444725419,86.63590858824239,105.32335925938946,67.10644276507934,82.18532386859522,48.3457733850613,71.3968615590713,83.10119476841633,27.18134104234673,9.345694900758668,42.264798315167056,15.12464279656023,28.32144423808513,15.165828320300143,27.314049952175335,0.1464374177419072,24.474913866623332,0.2699939889616414,6.071822731285379,0.1235565712197342,0.17847060287294939,13,067,030800,26134061702,26134061702
150,13067030901,6351.999889692735,5871.999898028297,2508.9999564293253,80.99999859337399,192.99999664840965,905.9999842666276,939.9999836761921,268.9999953286124,1329.9999769035483,537.9999906572248,132399.9977007743,597.9999896152796,41874.99927280909,1713.999970235099,769.99998662837,43.99999923590686,93.9999983676192,8.999999843708222,58.99999897542056,86.99999848917948,97.99999829815619,137.99999760352605,28.99999949639316,56.99999901015207,118.99999793347537,100.99999824605894,99.99999826342469,135.99999763825758,94.99999835025345,117.99999795084112,46.9999991838096,63.9999988885918,50.999999114346586,100.99999824605894,86.99999848917948,311.999994581885,344.9999940088152,115.99999798557263,39.999999305369876,61.999998923323304,13,067,030901,13067030901,13067030901
151,13067030902,5315.52042590861,3768.644257020599,2483.5624461876373,334.4597121920024,637.066118460957,963.5625041721976,711.7223042181005,196.09691458876333,381.244255266479,235.91354699257315,70475.43935474337,450.92336197314614,19510.14987786681,1004.3745523861026,1478.1924779914393,190.12441972819187,330.4780489516215,248.85395252381136,151.3032031344773,177.18401419695368,171.2115193363822,110.49115492057224,48.77537469466702,71.66993832685766,93.56908614895306,113.47740235085797,53.75245374514325,49.77079050476227,78.63784899752439,73.66076994704815,32.848721733143094,80.62868061771488,41.8074640240003,78.63784899752439,31.853305923047852,112.48198654076273,58.72953279561948,17.917484581714415,26.876226872571625,38.82121659371457,13,067,030902,13067030902,13067030902
152,13067030904,3349.1803150496653,2689.1726273885984,1268.7212995963014,81.78356129713224,257.905177950167,641.7139963182876,498.2340642180556,180.42601461604173,308.84055384574935,151.37132836574477,30919.925367599997,211.27420001759162,12398.100932781048,788.7809267210254,483.52737117778184,47.70707742332714,56.67457317959164,39.09828149731322,29.41338608054756,55.5984736888399,67.79426791735962,51.65277555608352,46.98967776282598,60.9789711425986,64.5659694451044,75.68566418287239,46.27227810232482,85.37055959963804,50.93537589558236,27.26118709904408,41.96788013931786,47.34837759307656,40.53308081831554,67.79426791735962,49.50057657458004,118.01224415244081,66.00076876610672,13.98929337977262,11.11969473776798,6.45659694451044,13,067,030904,13067030903,13067030903
153,13067030905,5987.81994510324,4807.82758149716,2268.2787989536423,146.2164450555359,461.09484208302763,1147.2860535278671,890.7659744830673,322.5739993988358,552.1594701439316,270.6286833922638,55280.07703415436,377.7258163934677,22165.900030261153,1410.219134548787,864.4726663809754,85.29292628239594,101.32543122269593,69.90172153970795,52.58661620418396,99.40153062985992,121.20573734866791,92.34722845612794,84.01032588717193,109.02103359403992,115.43403557015992,135.3143416961319,82.72772549194794,152.6294470316559,91.06462806090393,48.738815018511964,75.03212312060394,84.65162608478394,72.46692233015595,121.20573734866791,88.49942727045594,210.98776501434784,117.99923636060791,25.010707706867983,19.880306125971984,11.543403557015992,13,067,030905,13067030903,13067030903
154,13067031001,4790.714230997716,4018.1324252658055,1959.978121657258,387.0429761913548,778.9271210985423,882.2443231459137,481.6046313837559,111.17549048312469,266.2154634550305,43.167111816276716,58403.69252762372,457.7519869520889,22466.086002557437,741.7051111414829,1253.2764726312835,150.53931058315905,261.5420592714495,117.26732918464042,96.20327656338682,96.12437313637497,114.15243020129469,148.1852971895741,135.11800806934917,72.14464714814905,84.08503445308962,82.12563378515368,91.14623519722123,83.04776176720829,94.01633585713144,72.07434062618903,56.02656341825221,45.04981957023462,11.026695040406707,60.048025689541845,0.0002579000497491229,41.04305045845887,31.000434798311602,18.010669829778752,0.00021760316697582243,0.0003143156856317435,13,067,031001,65335154217,65335154217
155,13067031002,5548.999931344153,4274.999947106911,2200.9999727677923,570.9999929352156,819.9999898544252,946.9999882830983,579.9999928238617,241.99999700581816,176.99999781004055,118.99999852765438,59499.999263827194,438.99999456840567,22107.999726465405,785.9999902750953,1425.999982356598,168.99999790902177,264.99999672124716,161.99999799563034,88.99999889883395,75.99999905967843,180.99999776054995,187.99999767394138,94.99999882459804,82.99999897306986,84.99999894832456,122.99999847816377,69.99999913391434,128.99999840392786,21.99999972780165,82.99999897306986,51.999999356622084,38.99999951746656,41.999999480348606,84.99999894832456,51.999999356622084,50.999999368994736,43.9999994556033,6.999999913391434,0.0,8.99999988864613,13,067,031002,13067031002,13067031002
156,13067031004,4425.419453478821,3740.774408258688,1573.3323308907402,202.69096733490784,566.1834354221759,1085.5227361713953,503.1240233624268,143.68537462185688,252.68807261085175,61.70813894418305,31754.918215802227,258.9940138168267,15487.391601874378,1013.4548366745391,583.7499859245345,49.54668090408858,62.60898768789375,44.59201281367972,58.555168341195596,39.637344723270864,58.10474396934024,83.32850879323989,71.16705075314542,88.7336012555041,93.68826934591296,91.88657185849155,59.45601708490629,106.30015175786276,59.005592713050945,65.76195829088121,45.49286155739043,82.87808442138453,46.39371030110112,93.68826934591296,62.60898768789375,129.27179472248565,59.45601708490629,18.01697487421403,0.0,3.152970602987455,13,067,031004,13067031003,13067031003
157,13067031005,5399.580447960155,4564.225508428405,1919.667634068684,247.30902815084679,690.816551968032,1324.4772396523126,613.875965432213,175.31462217804471,308.311921761389,75.29185968148002,38745.081076965995,316.00598041497085,18896.608053197146,1236.545140754234,712.2500010744387,60.45331799242921,76.391010917706,54.40798619318629,71.44483035468907,48.362654393943366,70.89525473657608,101.67148935090367,86.83294766185287,108.26639676825958,114.31172856750251,112.11342609505054,72.54398159091505,129.6998458746663,71.99440597280206,80.23804024449696,55.507137429412275,101.12191373279067,56.60628866563826,114.31172856750251,76.391010917706,157.72820239842895,72.54398159091505,21.983024724519712,0.0,3.84702932679095,13,067,031005,13067031003,13067031003
158,13067031101,4297.0000095201285,3223.0000071406503,1832.0000040588493,221.00000048963193,703.000001557517,879.0000019474501,592.0000013115932,96.0000002126908,292.0000006469345,111.00000024592373,63500.0001406861,503.00000111441113,27874.000061755658,780.0000017281127,1011.0000022398999,94.00000020825973,171.00000037885547,123.00000027251008,111.00000024592373,68.00000015065598,72.0000001595181,113.00000025035479,91.00000020161315,60.000000132931746,87.00000019275103,72.0000001595181,138.00000030574301,61.000000135147275,62.000000137362804,46.00000010191434,62.000000137362804,68.00000015065598,42.00000009305222,47.00000010412987,48.0000001063454,124.00000027472561,49.000000108560926,23.00000005095717,0.0,0.0,13,067,031101,13067031101,13067031101
159,13067031106,4932.000005734034,4521.000005256198,1763.0000020496964,135.0000001569535,385.0000004476081,1183.0000013753777,749.0000008708012,186.00000021624703,394.00000045807167,145.00000016857967,85500.00009940387,635.0000007382628,42459.00004936362,1302.0000015137293,438.0000005092269,6.000000006975711,33.00000003836641,48.000000055805685,23.000000026740224,46.00000005348045,42.000000048829975,49.000000056968304,45.00000005231783,92.0000001069609,96.00000011161137,85.00000009882257,60.00000006975711,59.00000006859449,47.00000005464307,153.00000017788062,65.0000000755702,73.00000008487115,37.00000004301688,183.00000021275918,123.00000014300207,261.0000003034434,103.0000001197497,18.000000020927132,4.000000004650474,12.000000013951421,13,067,031106,39201093512,39201093512
160,13067031108,5036.999976285808,3382.9999840728387,2381.999988785546,241.9999988606642,391.9999981544643,742.9999965019566,715.9999966290726,263.99999875708824,880.9999958522527,141.99999933146412,62399.99970622085,554.9999973870605,31167.99985326108,944.9999955509408,1419.9999933146412,98.99999953390808,139.99999934088012,124.9999994115001,47.99999977401604,83.99999960452807,122.9999994209161,121.9999994256241,64.99999969398006,186.99999911960415,126.9999994020841,151.99999928438413,100.99999952449208,72.99999965631606,62.99999970339605,138.99999934558812,53.999999745768044,133.99999936912812,53.999999745768044,96.99999954332408,108.99999948682809,178.99999915726815,71.99999966102406,15.999999924672013,9.999999952920009,8.999999957628008,13,067,031108,39201093218,39201093218
